Fund,Company Name,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,Locations Deployed,Download/Upload Speed Tier,Deployment Year,Census Block,Latitude,Longitude,SAC
CAF II,"CENTURYLINK, INC.",398 MACKEYS LN,FAIRFIELD,VA,24435,1,10 Mbps/1 Mbps,2017,511639301004044,37.849347,-79.314457,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF SIMMS RD & MIDDLE RIVER RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011024,38.370878,-78.429003,190567
CAF II,"CENTURYLINK, INC.",3490 RIDGE RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001063,37.903677,-78.222244,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES SW OF GOOSE POND RD & CONLEY RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301021002,38.335633,-78.509957,190567
CAF II,"CENTURYLINK, INC.",407 ELIZA LN,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2017,510030101001057,38.189173,-78.48533,190567
CAF II,"CENTURYLINK, INC.",1496 BYBEES CHURCH RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001073,37.913348,-78.236343,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES S OF W RIVER RD & ROCKFISH RUN RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203002046,37.783591,-78.383061,190567
CAF II,"CENTURYLINK, INC.",3446 TUCKED AWAY FARM,CROZET,VA,22932,1,10 Mbps/1 Mbps,2017,510030101002100,38.131264,-78.63946,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES E OF RUTHERFORD RD & FREE UNION RD,FREE UNION,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003020,38.150779,-78.559994,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES S OF OLD BUENA VISTA RD & LINCOLN RD,EAST LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639301002070,37.787179,-79.41704,190567
CAF II,"CENTURYLINK, INC.",4190 FREE UNION RD,CHARLOTTESVILLE,VA,22901,3,10 Mbps/1 Mbps,2017,510030101003011,38.152459,-78.562144,190567
CAF II,"CENTURYLINK, INC.",1602 BYBEES CHURCH RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001073,37.915121,-78.235071,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.4 MILES NW OF HOMESTEAD FARM RD & HOMESTEAD FARM LN,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2017,510030101003001,38.164108,-78.577709,190567
CAF II,"CENTURYLINK, INC.",715 KESTREL LN,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650201011050,37.927488,-78.229234,190567
CAF II,"CENTURYLINK, INC.",4097 DEANNA LN,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2017,510030114004044,37.841019,-78.642806,190567
CAF II,"CENTURYLINK, INC.",351 BROWNSBURG TPKE,ROCKBRIDGE BATHS,VA,24473,1,10 Mbps/1 Mbps,2017,511639302001320,37.88716,-79.374051,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES NE OF SECRETARYS RD & EYELAND DR,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510030113013104,37.902089,-78.476221,190567
CAF II,"CENTURYLINK, INC.",2503 DEEP CREEK RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001059,37.902638,-78.181853,190567
CAF II,"CENTURYLINK, INC.",2360 HUNTERS LODGE RD,TROY,VA,22974,2,10 Mbps/1 Mbps,2017,510650201011050,37.930735,-78.205925,190567
CAF II,"CENTURYLINK, INC.",3789 MAURY RIVER RD,ROCKBRIDGE BATHS,VA,24473,2,10 Mbps/1 Mbps,2017,511639302001327,37.882132,-79.384321,190567
CAF II,"CENTURYLINK, INC.",4632 GARTH RD,CROZET,VA,22932,2,10 Mbps/1 Mbps,2017,510030101003056,38.118832,-78.658456,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES W OF MAUPIN DR & GARTH RD,CROZET,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003063,38.117269,-78.657729,190567
CAF II,"CENTURYLINK, INC.",180 HENRY HILL DR,FAIRFIELD,VA,24435,2,10 Mbps/1 Mbps,2017,511639301004044,37.834484,-79.32401,190567
CAF II,"CENTURYLINK, INC.",507 BELL FARMS LN,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2017,510650203001091,37.867926,-78.33485,190567
CAF II,"CENTURYLINK, INC.",1234 ROLLING RD S,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203001140,37.816076,-78.375553,190567
CAF II,"CENTURYLINK, INC.",220 WHITE ROCK RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639302003177,37.867844,-79.517723,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.5 MILES E OF SECRETARYS RD & NUTMEG FARM,ESMONT,VA,22902,1,10 Mbps/1 Mbps,2017,510030113012064,37.902533,-78.521917,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES NE OF RUTHERFORD RD & FREE UNION RD,FREE UNION,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003020,38.15177,-78.55807,190567
CAF II,"CENTURYLINK, INC.",323 MOHLERS LOOP,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639302003152,37.885252,-79.510167,190567
CAF II,"CENTURYLINK, INC.",2063 DEEP CREEK RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001059,37.9041,-78.189654,190567
CAF II,"CENTURYLINK, INC.",178 HOLLANDS RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001059,37.905471,-78.192369,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES E OF W RIVER RD & CUNNINGHAM RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650203001142,37.804263,-78.356181,190567
CAF II,"CENTURYLINK, INC.",7938 LOVING HILLTOP LN,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2017,510030114003044,37.818614,-78.656539,190567
CAF II,"CENTURYLINK, INC.",203 PATTERSON MILL LN,CROZET,VA,22932,2,10 Mbps/1 Mbps,2017,510030112011109,38.039711,-78.718611,190567
CAF II,"CENTURYLINK, INC.",6110 SCOTTSVILLE RD,KEENE,VA,22946,1,10 Mbps/1 Mbps,2017,510030114001015,37.86089,-78.553086,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES SE OF LOUISA RD & GOODMAN LN,RIVANNA,VA,22947,1,10 Mbps/1 Mbps,2017,510030104013024,38.031844,-78.34234,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF PINE HILL DR & MCMULLEN MILL RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011057,38.350239,-78.459089,190567
CAF II,"CENTURYLINK, INC.",1730 STUARTSBURG RD,BUENA VISTA,VA,24416,1,10 Mbps/1 Mbps,2017,511639301002076,37.784913,-79.388709,190567
CAF II,"CENTURYLINK, INC.",227 STILL HOUSE DR,LEXINGTON,VA,24450,3,10 Mbps/1 Mbps,2017,511639302003199,37.847017,-79.497243,190567
CAF II,"CENTURYLINK, INC.",4247 MILLINGTON RD,FREE UNION,VA,22940,4,10 Mbps/1 Mbps,2017,510030101003011,38.151728,-78.566558,190567
CAF II,"CENTURYLINK, INC.",20 SWINK LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639303003083,37.740428,-79.584434,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF SHORT DR & PINE HILL DR,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2017,510790301011057,38.355846,-78.468016,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF SECRETARYS RD & BLENHEIM RD,SCOTTSVILLE,VA,22902,1,10 Mbps/1 Mbps,2017,510030113014004,37.903999,-78.488268,190567
CAF II,"CENTURYLINK, INC.",1381 TIMBER RIDGE RD,FAIRFIELD,VA,24435,1,10 Mbps/1 Mbps,2017,511639301004044,37.829377,-79.334177,190567
CAF II,"CENTURYLINK, INC.",6526 W RIVER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203002046,37.784865,-78.386678,190567
CAF II,"CENTURYLINK, INC.",562 FURRS MILL RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639302002165,37.800163,-79.442977,190567
CAF II,"CENTURYLINK, INC.",4158 FREE UNION RD,CHARLOTTESVILLE,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003011,38.149933,-78.561904,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF BLENHEIM RD & BLACKS LN,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510030114001005,37.824871,-78.489886,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.7 MILES N OF PLAIN DEALING RD & MOUNTAIN LAUREL RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001061,37.877768,-78.179915,190567
CAF II,"CENTURYLINK, INC.",596 BROWNSBURG TPKE,ROCKBRIDGE BATHS,VA,24473,1,10 Mbps/1 Mbps,2017,511639302001328,37.887044,-79.364279,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.3 MILES W OF VENABLE RD & KENTS STORE WAY,PALMYRA,VA,23084,1,10 Mbps/1 Mbps,2017,510650202002008,37.879246,-78.134641,190567
CAF II,"CENTURYLINK, INC.",4330 SPRINGWOOD DR,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2017,510030101003017,38.154607,-78.588459,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NE OF NATURES EDGE & BULL YEARLING RD,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2017,510790301011059,38.342947,-78.468726,190567
CAF II,"CENTURYLINK, INC.",4319 SCOTTSVILLE RD,CHARLOTTESVILLE,VA,22902,4,10 Mbps/1 Mbps,2017,510030113012070,37.914131,-78.545689,190567
CAF II,"CENTURYLINK, INC.",25 DEEP CREEK RD,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2017,510650202001063,37.894907,-78.216112,190567
CAF II,"CENTURYLINK, INC.",371 ELIZA LN,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2017,510030101001057,38.189812,-78.486397,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES S OF STANARDSVILLE BYP & CELT RD,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2017,510790301024029,38.28958,-78.443451,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES NW OF SCOTTSVILLE RD & NAPIER HL,ESMONT,VA,22902,1,10 Mbps/1 Mbps,2017,510030113014022,37.8934,-78.551759,190567
CAF II,"CENTURYLINK, INC.",6015 SUGAR HOLLOW RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2017,510030101002148,38.12764,-78.709719,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.3 MILES E OF TILLMAN LN & SALEM RD,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2017,511259501001049,37.782728,-78.697079,190567
CAF II,"CENTURYLINK, INC.",3227 MAURY RIVER RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639302002049,37.871273,-79.387618,190567
CAF II,"CENTURYLINK, INC.",438 NAHOR MANOR RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650203001003,37.908667,-78.356542,190567
CAF II,"CENTURYLINK, INC.",6038 MOORMANS RIVER LN,CROZET,VA,22932,2,10 Mbps/1 Mbps,2017,510030101002024,38.129628,-78.711655,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES SE OF PIEDMONT APPLE LN & LACKEY LN,SCHUYLER,VA,22931,1,10 Mbps/1 Mbps,2017,510030114004081,37.888014,-78.701214,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES NW OF CHERRY HILL LN & CHERRY HILL FARM,IVY,VA,22903,1,10 Mbps/1 Mbps,2017,510030110004011,38.046623,-78.57206,190567
CAF II,"CENTURYLINK, INC.",445 GLENDOWER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510030113014068,37.858384,-78.521572,190567
CAF II,"CENTURYLINK, INC.",652 GLENDOWER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510030113014030,37.864397,-78.529782,190567
CAF II,"CENTURYLINK, INC.",3591 RISING SUN RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001069,37.892883,-78.219502,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES E OF EVERGREEN CHURCH RD & BACON HOLLOW RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2017,510790301021078,38.273961,-78.553833,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF PONDS DR & GEORGE WILLIAM LN,EAST LEXINGTON,VA,24450,2,10 Mbps/1 Mbps,2017,511639301002061,37.793844,-79.409864,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.8 MILES NE OF GOLD MINE RD & CARYS CREEK RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202003042,37.792442,-78.283152,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES SE OF YANCEY MILL LN & ROCKFISH GAP TPKE,CROZET,VA,22932,2,10 Mbps/1 Mbps,2017,510030111003053,38.043505,-78.719644,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF W RIVER RD & ROCKFISH RUN RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203002046,37.785996,-78.384413,190567
CAF II,"CENTURYLINK, INC.",3642 RURITAN LAKE RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650203001059,37.877775,-78.353819,190567
CAF II,"CENTURYLINK, INC.",1885 BELL FARMS LN,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650203001118,37.855002,-78.352172,190567
CAF II,"CENTURYLINK, INC.",426 MUDDY LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639302003197,37.850723,-79.512844,190567
CAF II,"CENTURYLINK, INC.",245 RIVERBEND DR,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639301002070,37.785964,-79.418779,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF RADICEL CIR & HARDWARE RD,SCOTTSVILLE,VA,24590,2,10 Mbps/1 Mbps,2017,510650203002097,37.76909,-78.402599,190567
CAF II,"CENTURYLINK, INC.",369 BELL FARMS LN,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2017,510650203001091,37.868947,-78.337841,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES N OF PADDOCK WOOD RD & CAMPBELL RD,RIVANNA,VA,22947,1,10 Mbps/1 Mbps,2017,510030104012062,38.028184,-78.293627,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF FEATHER LN & BLUE GRASS TRL,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639303003045,37.736966,-79.592896,190567
CAF II,"CENTURYLINK, INC.",662 MOUNT ATLAS RD,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639301006038,37.859368,-79.363264,190567
CAF II,"CENTURYLINK, INC.",8406 SCHUYLER RD,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2017,510030114003065,37.807137,-78.682856,190567
CAF II,"CENTURYLINK, INC.",4525 CLARK RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2017,510030101002124,38.136198,-78.655675,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NW OF RED BIRD DR & MCMULLEN MILL RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011057,38.350099,-78.458652,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES NW OF S RIVER RD & ENTRY RUN RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011051,38.359847,-78.457481,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES W OF RED BIRD DR & MCMULLEN MILL RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011057,38.350074,-78.46263,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.4 MILES S OF S RIVER RD & ENTRY RUN RD,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2017,510790301011066,38.353035,-78.454885,190567
CAF II,"CENTURYLINK, INC.",95 BROWNSBURG TPKE,ROCKBRIDGE BATHS,VA,24473,1,10 Mbps/1 Mbps,2017,511639302001320,37.884124,-79.384117,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES W OF DYKE RD & BIG SKY LN,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2017,510790301021087,38.263755,-78.536659,190567
CAF II,"CENTURYLINK, INC.",2964 DEEP CREEK RD,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2017,510650202001092,37.904268,-78.174577,190567
CAF II,"CENTURYLINK, INC.",3675 RISING SUN RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001069,37.894104,-78.218501,190567
CAF II,"CENTURYLINK, INC.",267 SLAT MILL LN,FAIRFIELD,VA,24435,1,10 Mbps/1 Mbps,2017,511639301004044,37.835009,-79.337337,190567
CAF II,"CENTURYLINK, INC.",247 HICKORY HILL DR,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203002038,37.817338,-78.396099,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF SCOTTSVILLE RD & BRANDLIN DR,ESMONT,VA,22902,1,10 Mbps/1 Mbps,2017,510030113014026,37.88764,-78.548697,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF RIDGE RD & BYBEE ESTATES LN,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001069,37.901886,-78.225315,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.7 MILES E OF TEEL MOUNTAIN RD & S RIVER RD,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2017,510790301011041,38.341414,-78.438637,190567
CAF II,"CENTURYLINK, INC.",4687 GARTH RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2017,510030101003063,38.11735,-78.66161,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES SE OF TURKEY RIDGE RD & TRANQUIL LN,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011080,38.339067,-78.462187,190567
CAF II,"CENTURYLINK, INC.",1309 SALEM RD,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2017,511259501001058,37.775395,-78.708602,190567
CAF II,"CENTURYLINK, INC.",1610 OLD FREE UNION RD,CHARLOTTESVILLE,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003020,38.149026,-78.555537,190567
CAF II,"CENTURYLINK, INC.",723 N RURITAN DR,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650203001026,37.892912,-78.375443,190567
CAF II,"CENTURYLINK, INC.",4996 W RIVER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203003015,37.789505,-78.412796,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NE OF DYKE RD & BIG SKY LN,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2017,510790301021087,38.264556,-78.534483,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.3 MILES N OF VIEW DR & SPRING DR,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011048,38.364353,-78.46709,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES S OF ROEDER DR & MICA DR,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011051,38.359755,-78.462893,190567
CAF II,"CENTURYLINK, INC.",1547 HUNTERS LODGE RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2017,510650201011047,37.937655,-78.22037,190567
CAF II,"CENTURYLINK, INC.",5678 ALBERENE RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2017,510030114004027,37.875257,-78.618721,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES NE OF MAUPIN DR & GARTH RD,CROZET,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003063,38.118276,-78.654052,190567
CAF II,"CENTURYLINK, INC.",670 BLUE GRASS TRL,LEXINGTON,VA,24450,2,10 Mbps/1 Mbps,2017,511639303003088,37.748178,-79.563836,190567
CAF II,"CENTURYLINK, INC.",421 STROLE FARM RD,SHENANDOAH,VA,22849,1,10 Mbps/1 Mbps,2017,511390305001099,38.558963,-78.599265,190567
CAF II,"CENTURYLINK, INC.",247 SLAT MILL LN,FAIRFIELD,VA,24435,1,10 Mbps/1 Mbps,2017,511639301004044,37.836808,-79.338479,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.8 MILES S OF UNION MILLS RD & MEADE LN,LAKE MONTICELLO,VA,22963,1,10 Mbps/1 Mbps,2017,510650201011017,37.922889,-78.281339,190567
CAF II,"CENTURYLINK, INC.",199 BACK DRAFT RD,ROCKBRIDGE BATHS,VA,24473,2,10 Mbps/1 Mbps,2017,511639302001313,37.894653,-79.389388,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.4 MILES N OF PEBBLE DR & BULL YEARLING RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011059,38.347055,-78.476119,190567
CAF II,"CENTURYLINK, INC.",1626 OLD FREE UNION RD,CHARLOTTESVILLE,VA,22901,1,10 Mbps/1 Mbps,2017,510030101003020,38.148732,-78.55619,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES E OF CRAIGLAND RD & BUCK ISLAND RD,RIVANNA,VA,22902,1,10 Mbps/1 Mbps,2017,510030113013029,37.947509,-78.401548,190567
CAF II,"CENTURYLINK, INC.",1650 HUNTERS LODGE RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2017,510650201011050,37.932861,-78.220377,190567
CAF II,"CENTURYLINK, INC.",229 BULL RUN LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639303003046,37.744107,-79.600842,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES NE OF WHITE ROCK RD & ROCK ISLAND RD,SCOTTSVILLE,VA,24590,2,10 Mbps/1 Mbps,2017,510299301011041,37.728152,-78.520987,190567
CAF II,"CENTURYLINK, INC.",4176 RISING SUN RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001063,37.900789,-78.220827,190567
CAF II,"CENTURYLINK, INC.",601 TROY HEIGHTS LN,TROY,VA,22974,1,10 Mbps/1 Mbps,2017,510650201011050,37.930295,-78.227245,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.5 MILES NE OF VA-687 & HARDWARE RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203002046,37.778301,-78.395172,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES N OF SIMMS RD & PIKES PEKE RD,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2017,510790301011024,38.36831,-78.44462,190567
CAF II,"CENTURYLINK, INC.",5335 ROCKFISH RIVER RD,SCHUYLER,VA,22969,2,10 Mbps/1 Mbps,2017,510030114003071,37.784839,-78.684487,190567
CAF II,"CENTURYLINK, INC.",1550 BYBEES CHURCH RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001073,37.914482,-78.23527,190567
CAF II,"CENTURYLINK, INC.",1410 YELLOW SPRINGS PL,CHARLOTTESVILLE,VA,22902,5,10 Mbps/1 Mbps,2017,510030113014022,37.882019,-78.550043,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.3 MILES N OF ROCKFISH SHORES LN & ROCKFISH RUN RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2017,510650203002046,37.778643,-78.380145,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF PLAIN DEALING FARM & GLENDOWER RD,ESMONT,VA,24590,1,10 Mbps/1 Mbps,2017,510030113014030,37.861466,-78.530205,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES E OF CELT RD & AMICUS RD,TWIN LAKES,VA,22973,2,10 Mbps/1 Mbps,2017,510790301024041,38.256461,-78.477788,190567
CAF II,"CENTURYLINK, INC.",2071 DOGWOOD DR,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001059,37.905668,-78.174311,190567
CAF II,"CENTURYLINK, INC.",5408 BUFFALO RIVER RD,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2017,510030101001057,38.182843,-78.489198,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.3 MILES SW OF STEEP RDG & SLAM GATE RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2017,510030101002027,38.151234,-78.692319,190567
CAF II,"CENTURYLINK, INC.",211 BELL FARMS LN,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2017,510650203001061,37.871714,-78.337724,190567
CAF II,"CENTURYLINK, INC.",1657 MOUNT ATLAS RD,LEXINGTON,VA,24450,2,10 Mbps/1 Mbps,2017,511639302002054,37.874468,-79.379347,190567
CAF II,"CENTURYLINK, INC.",3879 RIDGE RD,PALMYRA,VA,22963,3,10 Mbps/1 Mbps,2017,510650202001073,37.910382,-78.220522,190567
CAF II,"CENTURYLINK, INC.",3855 MAURY RIVER RD,ROCKBRIDGE BATHS,VA,24473,2,10 Mbps/1 Mbps,2017,511639302001318,37.883227,-79.386223,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.1 MILES NW OF FOX MOUNTAIN TRL & FOX MOUNTAIN RD,FREE UNION,VA,22932,1,10 Mbps/1 Mbps,2017,510030101002101,38.170817,-78.658535,190567
CAF II,"CENTURYLINK, INC.",591 TROY HEIGHTS LN,TROY,VA,22974,1,10 Mbps/1 Mbps,2017,510650201011050,37.929423,-78.225006,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF ROEDER DR & MICA DR,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2017,510790301011051,38.360274,-78.463237,190567
CAF II,"CENTURYLINK, INC.",3042 DEEP CREEK RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2017,510650202001092,37.904532,-78.173225,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF W MIDLAND TRL & EBENEZER CIR,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2017,511639303005068,37.815331,-79.484902,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATELY 0.2 MILES N OF S CONSTITUTION RTE & REBEL LN,SCOTTSVILLE,VA,24590,2,10 Mbps/1 Mbps,2017,510299301011041,37.731314,-78.496485,190567
CAF II,"CENTURYLINK, INC.",4164 W MIDLAND TRL,LEXINGTON,VA,24450,3,10 Mbps/1 Mbps,2017,511639302003182,37.865994,-79.533661,190567
